,product_uid,q_len,com_title,com_desc,com_attr
37854,138462,2.0,2.0,2.0,1.0
37855,138464,2.0,2.0,2.0,2.0
37856,138464,4.0,4.0,4.0,4.0
37857,138465,5.0,4.0,4.0,4.0
37858,138467,3.0,2.0,1.0,2.0
37859,138468,2.0,2.0,1.0,2.0
37860,138468,3.0,2.0,1.0,0.0
37861,138472,5.0,5.0,4.0,0.0
37862,138473,2.0,2.0,2.0,0.0
37863,138474,3.0,1.0,1.0,1.0
37864,138476,2.0,2.0,2.0,1.0
37865,138476,8.0,5.0,4.0,5.0
37866,138477,4.0,1.0,0.0,0.0
37867,138477,2.0,0.0,0.0,0.0
37868,138478,4.0,1.0,3.0,0.0
37869,138479,4.0,3.0,3.0,3.0
37870,138480,2.0,0.0,0.0,0.0
37871,138483,2.0,2.0,1.0,0.0
37872,138484,2.0,2.0,2.0,0.0
37873,138486,2.0,1.0,0.0,2.0
37874,138486,4.0,3.0,3.0,3.0
37875,138487,1.0,1.0,0.0,0.0
37876,138488,5.0,4.0,0.0,0.0
37877,138489,3.0,2.0,3.0,3.0
37878,138491,4.0,4.0,3.0,0.0
37879,138494,4.0,2.0,0.0,0.0
37880,138495,5.0,3.0,2.0,3.0
37881,138495,5.0,3.0,2.0,3.0
37882,138496,4.0,3.0,4.0,4.0
37883,138496,3.0,2.0,3.0,3.0
37884,138497,2.0,2.0,0.0,0.0
37885,138499,5.0,2.0,3.0,3.0
37886,138499,3.0,1.0,1.0,1.0
37887,138499,5.0,3.0,3.0,3.0
37888,138499,4.0,2.0,2.0,2.0
37889,138501,2.0,2.0,2.0,0.0
37890,138502,2.0,1.0,1.0,0.0
37891,138503,5.0,4.0,5.0,5.0
37892,138504,2.0,2.0,1.0,0.0
37893,138507,2.0,2.0,2.0,2.0
37894,138508,4.0,4.0,3.0,4.0
37895,138508,5.0,4.0,3.0,4.0
37896,138509,3.0,2.0,2.0,2.0
37897,138510,2.0,2.0,2.0,2.0
37898,138510,2.0,1.0,1.0,2.0
37899,138513,4.0,4.0,4.0,4.0
37900,138513,3.0,2.0,2.0,2.0
37901,138514,2.0,1.0,1.0,0.0
37902,138514,1.0,1.0,0.0,0.0
37903,138517,5.0,5.0,3.0,3.0
37904,138517,5.0,5.0,2.0,2.0
37905,138518,5.0,2.0,3.0,4.0
37906,138518,4.0,4.0,3.0,2.0
37907,138520,1.0,0.0,0.0,0.0
37908,138522,3.0,3.0,2.0,0.0
37909,138524,4.0,4.0,4.0,4.0
37910,138526,3.0,2.0,1.0,0.0
37911,138527,3.0,1.0,2.0,0.0
37912,138528,3.0,3.0,3.0,0.0
37913,138529,3.0,3.0,3.0,0.0
37914,138530,1.0,0.0,1.0,1.0
37915,138532,3.0,3.0,1.0,0.0
37916,138533,2.0,2.0,2.0,0.0
37917,138533,3.0,1.0,1.0,0.0
37918,138535,2.0,2.0,2.0,0.0
37919,138536,3.0,3.0,3.0,0.0
37920,138538,5.0,4.0,4.0,4.0
37921,138538,6.0,3.0,4.0,4.0
37922,138538,2.0,2.0,2.0,2.0
37923,138539,3.0,3.0,3.0,0.0
37924,138543,4.0,4.0,3.0,0.0
37925,138546,3.0,3.0,2.0,0.0
37926,138548,4.0,4.0,4.0,4.0
37927,138548,9.0,8.0,8.0,8.0
37928,138551,3.0,3.0,2.0,0.0
37929,138552,3.0,2.0,2.0,1.0
37930,138554,3.0,3.0,3.0,3.0
37931,138554,3.0,2.0,2.0,2.0
37932,138554,2.0,1.0,1.0,1.0
37933,138555,1.0,1.0,0.0,0.0
37934,138558,2.0,2.0,1.0,0.0
37935,138562,2.0,1.0,1.0,2.0
37936,138562,2.0,1.0,1.0,2.0
37937,138562,3.0,3.0,3.0,3.0
37938,138565,4.0,2.0,2.0,2.0
37939,138565,3.0,2.0,2.0,2.0
37940,138567,2.0,2.0,2.0,0.0
37941,138569,1.0,1.0,1.0,0.0
37942,138570,5.0,5.0,4.0,0.0
37943,138574,2.0,0.0,0.0,1.0
37944,138574,2.0,1.0,2.0,2.0
37945,138574,2.0,0.0,1.0,0.0
37946,138575,2.0,2.0,2.0,1.0
37947,138577,5.0,3.0,2.0,2.0
37948,138577,2.0,2.0,2.0,2.0
37949,138578,4.0,4.0,1.0,4.0
37950,138578,5.0,4.0,3.0,4.0
37951,138580,3.0,2.0,2.0,3.0
37952,138581,2.0,0.0,2.0,2.0
37953,138581,3.0,0.0,0.0,1.0
37954,138583,3.0,1.0,1.0,0.0
37955,138583,3.0,1.0,1.0,0.0
37956,138584,2.0,2.0,2.0,0.0
37957,138584,2.0,1.0,1.0,0.0
37958,138586,2.0,2.0,2.0,0.0
37959,138589,4.0,2.0,3.0,3.0
37960,138589,2.0,1.0,2.0,2.0
37961,138591,3.0,3.0,3.0,3.0
37962,138592,5.0,4.0,4.0,4.0
37963,138592,3.0,2.0,2.0,2.0
37964,138594,2.0,1.0,1.0,2.0
37965,138596,2.0,2.0,2.0,0.0
37966,138597,3.0,3.0,3.0,0.0
37967,138599,3.0,2.0,2.0,1.0
37968,138601,6.0,4.0,4.0,4.0
37969,138601,2.0,2.0,1.0,0.0
37970,138602,3.0,1.0,1.0,1.0
37971,138603,3.0,2.0,1.0,1.0
37972,138605,2.0,1.0,2.0,0.0
37973,138606,3.0,2.0,2.0,2.0
37974,138607,2.0,2.0,1.0,0.0
37975,138608,2.0,2.0,2.0,0.0
37976,138609,1.0,1.0,0.0,0.0
37977,138610,3.0,3.0,3.0,3.0
37978,138612,3.0,2.0,2.0,1.0
37979,138617,3.0,2.0,1.0,0.0
37980,138619,4.0,3.0,3.0,3.0
37981,138619,2.0,2.0,2.0,2.0
37982,138619,5.0,2.0,5.0,5.0
37983,138620,1.0,1.0,1.0,0.0
37984,138625,3.0,3.0,3.0,1.0
37985,138625,3.0,2.0,2.0,1.0
37986,138630,2.0,1.0,1.0,0.0
37987,138631,4.0,3.0,3.0,3.0
37988,138631,4.0,3.0,3.0,3.0
37989,138631,3.0,1.0,1.0,2.0
37990,138631,4.0,2.0,2.0,2.0
37991,138636,5.0,3.0,4.0,0.0
37992,138637,4.0,4.0,3.0,0.0
37993,138641,3.0,1.0,2.0,2.0
37994,138641,1.0,0.0,0.0,0.0
37995,138644,2.0,2.0,0.0,0.0
37996,138645,2.0,2.0,2.0,0.0
37997,138646,3.0,3.0,3.0,0.0
37998,138647,3.0,1.0,1.0,1.0
37999,138647,3.0,2.0,2.0,2.0
38000,138648,3.0,3.0,3.0,0.0
38001,138649,8.0,6.0,6.0,0.0
38002,138651,2.0,1.0,2.0,0.0
38003,138652,4.0,3.0,1.0,0.0
38004,138653,5.0,4.0,3.0,0.0
38005,138654,7.0,7.0,4.0,0.0
38006,138655,2.0,2.0,2.0,0.0
38007,138655,3.0,2.0,2.0,0.0
38008,138655,6.0,6.0,6.0,0.0
38009,138656,1.0,1.0,1.0,1.0
38010,138657,2.0,2.0,2.0,0.0
38011,138662,2.0,2.0,2.0,2.0
38012,138663,5.0,3.0,4.0,4.0
38013,138663,2.0,1.0,2.0,2.0
38014,138664,2.0,2.0,2.0,0.0
38015,138665,1.0,1.0,0.0,1.0
38016,138665,5.0,4.0,3.0,3.0
38017,138666,1.0,0.0,0.0,0.0
38018,138667,2.0,2.0,1.0,0.0
38019,138667,4.0,2.0,2.0,1.0
38020,138667,2.0,0.0,2.0,2.0
38021,138669,2.0,2.0,2.0,0.0
38022,138671,3.0,2.0,2.0,2.0
38023,138671,2.0,2.0,1.0,0.0
38024,138672,2.0,2.0,2.0,2.0
38025,138672,2.0,2.0,2.0,2.0
38026,138673,3.0,1.0,1.0,2.0
38027,138673,5.0,5.0,3.0,5.0
38028,138674,3.0,1.0,3.0,3.0
38029,138675,4.0,2.0,2.0,2.0
38030,138676,2.0,2.0,1.0,0.0
38031,138678,3.0,1.0,2.0,2.0
38032,138679,3.0,3.0,3.0,0.0
38033,138681,2.0,0.0,0.0,0.0
38034,138684,2.0,1.0,2.0,2.0
38035,138685,2.0,2.0,1.0,0.0
38036,138686,3.0,3.0,3.0,3.0
38037,138687,4.0,4.0,4.0,0.0
38038,138689,3.0,3.0,3.0,3.0
38039,138689,4.0,2.0,2.0,2.0
38040,138690,2.0,2.0,2.0,2.0
38041,138691,3.0,2.0,2.0,0.0
38042,138692,3.0,1.0,2.0,3.0
38043,138693,2.0,1.0,1.0,1.0
38044,138694,5.0,3.0,3.0,3.0
38045,138694,3.0,3.0,3.0,3.0
38046,138694,4.0,2.0,2.0,2.0
38047,138695,3.0,3.0,3.0,0.0
38048,138696,4.0,4.0,4.0,0.0
38049,138698,1.0,0.0,0.0,0.0
38050,138698,1.0,1.0,1.0,1.0
38051,138698,3.0,2.0,2.0,1.0
38052,138699,4.0,2.0,4.0,4.0
38053,138699,2.0,1.0,1.0,1.0
38054,138702,3.0,1.0,1.0,2.0
38055,138705,6.0,3.0,5.0,5.0
38056,138705,2.0,1.0,1.0,1.0
38057,138708,3.0,3.0,3.0,0.0
38058,138709,3.0,3.0,3.0,2.0
38059,138710,2.0,1.0,0.0,1.0
38060,138710,4.0,4.0,3.0,4.0
38061,138712,3.0,3.0,2.0,2.0
38062,138714,3.0,2.0,2.0,2.0
38063,138714,4.0,4.0,4.0,4.0
38064,138716,3.0,3.0,1.0,0.0
38065,138717,2.0,2.0,2.0,0.0
38066,138721,1.0,0.0,0.0,0.0
38067,138725,2.0,2.0,2.0,1.0
38068,138726,4.0,0.0,1.0,0.0
38069,138727,4.0,1.0,4.0,4.0
38070,138727,5.0,3.0,3.0,5.0
38071,138728,2.0,0.0,0.0,0.0
38072,138729,3.0,3.0,3.0,0.0
38073,138731,2.0,2.0,1.0,1.0
38074,138734,2.0,1.0,2.0,1.0
38075,138734,3.0,2.0,2.0,2.0
38076,138735,2.0,2.0,1.0,0.0
38077,138738,2.0,0.0,1.0,0.0
38078,138739,2.0,2.0,1.0,0.0
38079,138741,4.0,3.0,2.0,2.0
38080,138742,2.0,2.0,2.0,2.0
38081,138743,3.0,3.0,3.0,0.0
38082,138745,4.0,3.0,3.0,2.0
38083,138746,7.0,7.0,6.0,7.0
38084,138747,3.0,3.0,0.0,0.0
38085,138748,2.0,2.0,2.0,0.0
38086,138749,2.0,0.0,1.0,0.0
38087,138750,4.0,3.0,2.0,3.0
38088,138755,3.0,3.0,3.0,2.0
38089,138756,3.0,0.0,0.0,1.0
38090,138757,4.0,3.0,3.0,0.0
38091,138758,3.0,3.0,3.0,3.0
38092,138759,3.0,2.0,2.0,1.0
38093,138761,4.0,1.0,2.0,0.0
38094,138762,2.0,2.0,2.0,0.0
38095,138765,2.0,1.0,1.0,0.0
38096,138767,2.0,1.0,0.0,1.0
38097,138771,3.0,3.0,3.0,3.0
38098,138771,2.0,1.0,1.0,1.0
38099,138774,2.0,2.0,2.0,0.0
38100,138777,2.0,1.0,1.0,0.0
38101,138778,2.0,1.0,1.0,0.0
38102,138781,3.0,2.0,2.0,2.0
38103,138781,3.0,3.0,3.0,3.0
38104,138783,3.0,2.0,2.0,0.0
38105,138783,3.0,2.0,3.0,1.0
38106,138784,2.0,2.0,1.0,0.0
38107,138785,2.0,2.0,2.0,2.0
38108,138786,4.0,2.0,2.0,0.0
38109,138788,2.0,2.0,2.0,2.0
38110,138789,4.0,4.0,3.0,0.0
38111,138790,3.0,3.0,3.0,3.0
38112,138791,2.0,1.0,1.0,1.0
38113,138791,3.0,3.0,3.0,3.0
38114,138792,1.0,0.0,0.0,0.0
38115,138793,3.0,1.0,2.0,0.0
38116,138796,2.0,2.0,2.0,2.0
38117,138797,2.0,2.0,2.0,0.0
38118,138799,2.0,2.0,1.0,0.0
38119,138800,8.0,8.0,5.0,6.0
38120,138800,5.0,3.0,3.0,4.0
38121,138800,4.0,4.0,4.0,4.0
38122,138802,4.0,3.0,3.0,3.0
38123,138803,3.0,2.0,1.0,1.0
38124,138807,2.0,2.0,2.0,0.0
38125,138808,3.0,2.0,2.0,0.0
38126,138809,2.0,2.0,2.0,0.0
38127,138809,2.0,1.0,1.0,0.0
38128,138816,2.0,2.0,2.0,0.0
38129,138817,2.0,1.0,1.0,0.0
38130,138819,5.0,4.0,3.0,0.0
38131,138821,2.0,2.0,2.0,0.0
38132,138822,6.0,5.0,5.0,5.0
38133,138822,3.0,3.0,3.0,3.0
38134,138823,1.0,1.0,1.0,0.0
38135,138826,2.0,2.0,2.0,0.0
38136,138827,3.0,2.0,2.0,2.0
38137,138830,4.0,1.0,1.0,1.0
38138,138830,2.0,2.0,2.0,2.0
38139,138833,2.0,2.0,2.0,0.0
38140,138835,2.0,2.0,2.0,0.0
38141,138837,5.0,4.0,2.0,5.0
38142,138839,3.0,1.0,2.0,1.0
38143,138839,3.0,1.0,3.0,2.0
38144,138842,3.0,2.0,2.0,1.0
38145,138842,3.0,2.0,2.0,1.0
38146,138844,2.0,1.0,2.0,2.0
38147,138844,1.0,0.0,0.0,0.0
38148,138847,3.0,2.0,1.0,0.0
38149,138850,4.0,4.0,4.0,0.0
38150,138854,3.0,3.0,3.0,3.0
38151,138854,6.0,5.0,4.0,6.0
38152,138856,3.0,3.0,2.0,0.0
38153,138859,2.0,2.0,1.0,0.0
38154,138860,3.0,3.0,3.0,0.0
38155,138861,4.0,4.0,4.0,4.0
38156,138863,4.0,4.0,4.0,0.0
38157,138866,7.0,5.0,2.0,0.0
38158,138868,4.0,4.0,4.0,4.0
38159,138870,2.0,2.0,2.0,0.0
38160,138874,2.0,2.0,2.0,0.0
38161,138875,3.0,2.0,2.0,2.0
38162,138876,2.0,1.0,1.0,1.0
38163,138876,3.0,2.0,2.0,2.0
38164,138877,5.0,5.0,5.0,5.0
38165,138878,1.0,1.0,1.0,0.0
38166,138879,6.0,5.0,5.0,5.0
38167,138880,2.0,2.0,2.0,2.0
38168,138882,3.0,3.0,2.0,2.0
38169,138883,3.0,1.0,1.0,1.0
38170,138883,3.0,2.0,2.0,2.0
38171,138891,2.0,0.0,0.0,0.0
38172,138892,4.0,2.0,2.0,1.0
38173,138895,2.0,2.0,1.0,1.0
38174,138896,2.0,0.0,0.0,0.0
38175,138897,2.0,2.0,2.0,0.0
38176,138898,3.0,1.0,1.0,1.0
38177,138899,2.0,1.0,2.0,2.0
38178,138901,2.0,0.0,2.0,2.0
38179,138901,2.0,1.0,1.0,1.0
38180,138901,2.0,2.0,2.0,1.0
38181,138901,2.0,0.0,1.0,1.0
38182,138905,5.0,2.0,2.0,2.0
38183,138905,4.0,3.0,4.0,3.0
38184,138905,2.0,1.0,1.0,0.0
38185,138909,5.0,5.0,5.0,0.0
38186,138911,4.0,3.0,1.0,2.0
38187,138911,3.0,3.0,2.0,2.0
38188,138912,4.0,4.0,3.0,4.0
38189,138913,3.0,3.0,3.0,3.0
38190,138915,3.0,2.0,2.0,2.0
38191,138915,3.0,2.0,2.0,2.0
38192,138915,3.0,3.0,3.0,3.0
38193,138917,2.0,0.0,1.0,1.0
38194,138917,3.0,2.0,3.0,2.0
38195,138919,3.0,2.0,2.0,3.0
38196,138919,2.0,0.0,0.0,0.0
38197,138920,2.0,2.0,2.0,1.0
38198,138925,3.0,3.0,3.0,0.0
38199,138926,5.0,3.0,3.0,5.0
38200,138926,3.0,2.0,3.0,3.0
38201,138928,1.0,1.0,0.0,0.0
38202,138930,4.0,3.0,3.0,3.0
38203,138935,2.0,2.0,2.0,0.0
38204,138941,3.0,1.0,3.0,2.0
38205,138942,4.0,3.0,3.0,0.0
38206,138944,2.0,2.0,2.0,0.0
38207,138945,3.0,2.0,2.0,0.0
38208,138947,3.0,1.0,0.0,1.0
38209,138947,3.0,0.0,1.0,1.0
38210,138948,2.0,2.0,2.0,2.0
38211,138949,6.0,5.0,2.0,0.0
38212,138950,4.0,4.0,4.0,0.0
38213,138951,5.0,3.0,3.0,3.0
38214,138951,4.0,2.0,3.0,4.0
38215,138952,2.0,1.0,1.0,0.0
38216,138954,1.0,0.0,0.0,0.0
38217,138956,2.0,0.0,0.0,1.0
38218,138958,4.0,3.0,2.0,3.0
38219,138960,3.0,3.0,3.0,0.0
38220,138960,7.0,4.0,5.0,0.0
38221,138961,4.0,3.0,3.0,3.0
38222,138962,3.0,3.0,1.0,0.0
38223,138963,2.0,1.0,2.0,1.0
38224,138965,2.0,2.0,1.0,0.0
38225,138967,3.0,2.0,3.0,0.0
38226,138967,2.0,2.0,2.0,0.0
38227,138971,2.0,2.0,2.0,0.0
38228,138972,2.0,2.0,2.0,0.0
38229,138973,4.0,3.0,3.0,3.0
38230,138974,1.0,1.0,1.0,0.0
38231,138976,5.0,3.0,3.0,3.0
38232,138977,7.0,2.0,4.0,0.0
38233,138979,1.0,0.0,1.0,1.0
38234,138980,3.0,0.0,2.0,3.0
38235,138981,2.0,1.0,1.0,0.0
38236,138984,4.0,3.0,3.0,0.0
38237,138984,2.0,2.0,1.0,0.0
38238,138985,2.0,2.0,2.0,2.0
38239,138987,2.0,2.0,2.0,0.0
38240,138988,5.0,4.0,4.0,4.0
38241,138988,9.0,7.0,7.0,7.0
38242,138988,7.0,7.0,7.0,7.0
38243,138990,3.0,3.0,2.0,0.0
38244,138993,2.0,2.0,2.0,0.0
38245,138994,3.0,3.0,3.0,2.0
38246,138995,5.0,4.0,4.0,4.0
38247,138996,2.0,2.0,2.0,0.0
38248,138997,2.0,2.0,2.0,0.0
38249,138998,3.0,2.0,2.0,0.0
38250,138999,3.0,3.0,2.0,3.0
38251,139003,3.0,2.0,2.0,2.0
38252,139006,1.0,1.0,0.0,0.0
38253,139007,3.0,3.0,2.0,2.0
38254,139008,3.0,1.0,2.0,2.0
38255,139008,5.0,1.0,2.0,2.0
38256,139008,4.0,2.0,2.0,2.0
38257,139009,3.0,0.0,0.0,2.0
38258,139009,2.0,1.0,1.0,1.0
38259,139009,3.0,1.0,1.0,1.0
38260,139010,2.0,2.0,2.0,0.0
38261,139011,2.0,1.0,1.0,1.0
38262,139011,3.0,1.0,1.0,1.0
38263,139011,4.0,1.0,2.0,2.0
38264,139012,2.0,1.0,1.0,2.0
38265,139012,4.0,3.0,1.0,4.0
38266,139013,3.0,1.0,1.0,1.0
38267,139013,4.0,2.0,3.0,3.0
38268,139014,4.0,2.0,2.0,0.0
38269,139015,2.0,0.0,1.0,1.0
38270,139016,3.0,2.0,1.0,1.0
38271,139018,2.0,1.0,1.0,2.0
38272,139018,2.0,0.0,1.0,1.0
38273,139020,2.0,2.0,2.0,2.0
38274,139020,4.0,3.0,2.0,2.0
38275,139020,3.0,2.0,1.0,1.0
38276,139020,4.0,2.0,2.0,2.0
38277,139020,3.0,2.0,2.0,2.0
38278,139021,3.0,3.0,3.0,0.0
38279,139022,3.0,2.0,2.0,2.0
38280,139023,5.0,3.0,4.0,4.0
38281,139025,2.0,1.0,1.0,1.0
38282,139025,2.0,1.0,1.0,1.0
38283,139025,2.0,0.0,0.0,0.0
38284,139026,1.0,1.0,1.0,0.0
38285,139027,3.0,2.0,3.0,0.0
38286,139028,2.0,2.0,2.0,0.0
38287,139029,3.0,2.0,3.0,0.0
38288,139030,12.0,3.0,3.0,3.0
38289,139030,2.0,1.0,1.0,1.0
38290,139030,8.0,6.0,8.0,8.0
38291,139031,2.0,1.0,1.0,1.0
38292,139033,2.0,1.0,2.0,2.0
38293,139034,2.0,1.0,1.0,1.0
38294,139034,5.0,2.0,2.0,2.0
38295,139035,2.0,2.0,2.0,0.0
38296,139036,4.0,3.0,2.0,0.0
38297,139037,5.0,2.0,1.0,5.0
38298,139037,3.0,0.0,1.0,2.0
38299,139037,1.0,1.0,0.0,1.0
38300,139038,3.0,2.0,3.0,3.0
38301,139039,5.0,4.0,4.0,5.0
38302,139039,5.0,4.0,4.0,4.0
38303,139044,3.0,3.0,3.0,3.0
38304,139048,3.0,3.0,3.0,2.0
38305,139048,4.0,2.0,3.0,2.0
38306,139049,2.0,1.0,1.0,1.0
38307,139051,1.0,0.0,0.0,0.0
38308,139052,5.0,3.0,3.0,5.0
38309,139052,4.0,3.0,3.0,3.0
38310,139053,2.0,2.0,2.0,0.0
38311,139055,2.0,1.0,1.0,0.0
38312,139056,2.0,2.0,2.0,2.0
38313,139057,2.0,1.0,1.0,1.0
38314,139057,4.0,2.0,2.0,2.0
38315,139057,3.0,3.0,3.0,3.0
38316,139058,3.0,1.0,0.0,0.0
38317,139059,6.0,3.0,1.0,0.0
38318,139061,4.0,2.0,1.0,1.0
38319,139063,3.0,1.0,1.0,0.0
38320,139066,2.0,0.0,0.0,1.0
38321,139066,2.0,2.0,2.0,2.0
38322,139066,4.0,1.0,1.0,3.0
38323,139068,3.0,2.0,2.0,2.0
38324,139069,4.0,3.0,4.0,3.0
38325,139069,2.0,2.0,2.0,1.0
38326,139070,2.0,1.0,1.0,2.0
38327,139071,1.0,1.0,0.0,0.0
38328,139073,4.0,3.0,4.0,0.0
38329,139073,3.0,1.0,1.0,0.0
38330,139074,4.0,4.0,4.0,0.0
38331,139076,1.0,0.0,0.0,0.0
38332,139077,4.0,4.0,3.0,4.0
38333,139078,2.0,2.0,2.0,0.0
38334,139079,2.0,1.0,1.0,1.0
38335,139079,3.0,3.0,2.0,3.0
38336,139082,2.0,2.0,2.0,0.0
38337,139082,4.0,3.0,3.0,3.0
38338,139083,2.0,1.0,2.0,1.0
38339,139085,3.0,2.0,2.0,0.0
38340,139087,4.0,4.0,4.0,4.0
38341,139088,3.0,3.0,3.0,0.0
38342,139089,3.0,1.0,1.0,1.0
38343,139089,3.0,0.0,0.0,2.0
38344,139090,2.0,0.0,1.0,1.0
38345,139090,2.0,1.0,1.0,1.0
38346,139091,6.0,4.0,4.0,0.0
38347,139092,1.0,1.0,1.0,0.0
38348,139093,3.0,2.0,2.0,0.0
38349,139094,2.0,2.0,2.0,0.0
38350,139095,2.0,2.0,1.0,2.0
38351,139095,3.0,2.0,0.0,1.0
38352,139097,3.0,2.0,0.0,2.0
38353,139097,2.0,1.0,2.0,2.0
38354,139100,1.0,1.0,1.0,1.0
38355,139100,2.0,0.0,0.0,0.0
38356,139100,2.0,1.0,1.0,1.0
38357,139101,9.0,8.0,7.0,7.0
38358,139103,3.0,1.0,2.0,2.0
38359,139104,4.0,3.0,2.0,0.0
38360,139105,3.0,3.0,3.0,0.0
38361,139107,4.0,2.0,2.0,0.0
38362,139108,2.0,2.0,1.0,0.0
38363,139110,3.0,2.0,1.0,0.0
38364,139117,2.0,2.0,2.0,1.0
38365,139119,2.0,2.0,1.0,0.0
38366,139123,3.0,3.0,2.0,0.0
38367,139124,3.0,2.0,2.0,0.0
38368,139127,2.0,2.0,2.0,0.0
38369,139128,3.0,2.0,2.0,0.0
38370,139129,1.0,1.0,1.0,0.0
38371,139131,5.0,2.0,2.0,0.0
38372,139132,1.0,1.0,1.0,0.0
38373,139137,2.0,2.0,1.0,2.0
38374,139140,3.0,3.0,3.0,0.0
38375,139143,2.0,0.0,1.0,2.0
38376,139149,3.0,3.0,3.0,0.0
38377,139152,2.0,2.0,1.0,0.0
38378,139153,1.0,1.0,1.0,0.0
38379,139154,3.0,2.0,2.0,2.0
38380,139154,2.0,2.0,2.0,2.0
38381,139156,5.0,5.0,2.0,5.0
38382,139157,1.0,1.0,1.0,0.0
38383,139160,4.0,3.0,3.0,3.0
38384,139164,3.0,1.0,0.0,0.0
38385,139164,2.0,1.0,1.0,1.0
38386,139165,1.0,1.0,1.0,0.0
38387,139168,6.0,4.0,2.0,0.0
38388,139168,3.0,2.0,2.0,0.0
38389,139171,3.0,2.0,2.0,1.0
38390,139174,1.0,1.0,1.0,0.0
38391,139177,2.0,2.0,1.0,0.0
38392,139179,1.0,1.0,1.0,0.0
38393,139181,3.0,3.0,3.0,0.0
38394,139183,4.0,4.0,4.0,4.0
38395,139185,3.0,1.0,1.0,0.0
38396,139188,5.0,4.0,3.0,4.0
38397,139188,3.0,2.0,2.0,3.0
38398,139189,1.0,1.0,1.0,0.0
38399,139190,3.0,3.0,3.0,0.0
38400,139191,3.0,3.0,1.0,0.0
38401,139192,3.0,1.0,2.0,1.0
38402,139193,1.0,1.0,0.0,0.0
38403,139195,4.0,1.0,1.0,1.0
38404,139195,2.0,0.0,0.0,0.0
38405,139198,2.0,2.0,2.0,0.0
38406,139199,2.0,2.0,1.0,0.0
38407,139201,3.0,3.0,3.0,0.0
38408,139202,2.0,2.0,2.0,0.0
38409,139203,2.0,2.0,2.0,0.0
38410,139206,4.0,2.0,1.0,0.0
38411,139210,2.0,1.0,1.0,1.0
38412,139211,2.0,1.0,1.0,2.0
38413,139213,1.0,1.0,1.0,1.0
38414,139215,3.0,3.0,2.0,0.0
38415,139217,3.0,1.0,1.0,0.0
38416,139218,3.0,3.0,3.0,1.0
38417,139220,3.0,2.0,2.0,1.0
38418,139221,2.0,1.0,1.0,1.0
38419,139225,3.0,3.0,3.0,0.0
38420,139226,2.0,1.0,1.0,0.0
38421,139227,2.0,2.0,2.0,0.0
38422,139229,2.0,1.0,0.0,0.0
38423,139229,3.0,1.0,0.0,0.0
38424,139230,2.0,2.0,2.0,0.0
38425,139231,6.0,5.0,6.0,5.0
38426,139231,3.0,1.0,1.0,0.0
38427,139231,3.0,1.0,2.0,2.0
38428,139232,2.0,2.0,1.0,0.0
38429,139234,2.0,2.0,2.0,2.0
38430,139236,2.0,2.0,1.0,2.0
38431,139236,2.0,2.0,1.0,2.0
38432,139236,3.0,2.0,1.0,1.0
38433,139237,3.0,1.0,2.0,1.0
38434,139241,3.0,2.0,1.0,2.0
38435,139241,5.0,2.0,1.0,2.0
38436,139241,3.0,2.0,0.0,1.0
38437,139243,3.0,1.0,1.0,1.0
38438,139244,5.0,3.0,2.0,2.0
38439,139246,3.0,2.0,2.0,2.0
38440,139246,2.0,2.0,1.0,2.0
38441,139247,2.0,2.0,2.0,2.0
38442,139247,3.0,2.0,2.0,2.0
38443,139250,2.0,1.0,1.0,1.0
38444,139252,2.0,1.0,1.0,1.0
38445,139252,3.0,1.0,2.0,3.0
38446,139253,2.0,1.0,2.0,0.0
38447,139255,1.0,1.0,1.0,1.0
38448,139256,4.0,3.0,3.0,3.0
38449,139257,2.0,2.0,1.0,0.0
38450,139260,3.0,2.0,2.0,1.0
38451,139260,3.0,1.0,1.0,1.0
38452,139261,2.0,2.0,0.0,0.0
38453,139263,3.0,2.0,2.0,0.0
38454,139263,2.0,2.0,2.0,0.0
38455,139264,3.0,3.0,2.0,0.0
38456,139265,3.0,2.0,2.0,2.0
38457,139266,3.0,2.0,2.0,2.0
38458,139269,2.0,2.0,2.0,0.0
38459,139272,2.0,2.0,2.0,0.0
38460,139273,1.0,1.0,0.0,0.0
38461,139275,4.0,3.0,3.0,0.0
38462,139277,3.0,2.0,2.0,2.0
38463,139278,2.0,2.0,2.0,0.0
38464,139279,2.0,1.0,1.0,0.0
38465,139283,4.0,2.0,2.0,1.0
38466,139284,4.0,0.0,2.0,2.0
38467,139284,4.0,0.0,1.0,0.0
38468,139285,3.0,2.0,1.0,0.0
38469,139286,3.0,2.0,2.0,0.0
38470,139287,3.0,2.0,3.0,3.0
38471,139287,2.0,0.0,0.0,1.0
38472,139287,3.0,1.0,1.0,1.0
38473,139287,4.0,3.0,3.0,3.0
38474,139288,3.0,2.0,2.0,2.0
38475,139289,3.0,3.0,2.0,0.0
38476,139290,3.0,2.0,2.0,0.0
38477,139293,5.0,3.0,3.0,3.0
38478,139293,3.0,2.0,2.0,2.0
38479,139295,2.0,2.0,1.0,1.0
38480,139295,3.0,1.0,1.0,1.0
38481,139297,2.0,2.0,2.0,2.0
38482,139300,1.0,1.0,1.0,0.0
38483,139302,2.0,1.0,1.0,0.0
38484,139310,3.0,3.0,1.0,2.0
38485,139311,3.0,3.0,3.0,0.0
38486,139314,3.0,3.0,1.0,2.0
38487,139314,4.0,3.0,0.0,2.0
38488,139315,2.0,1.0,1.0,1.0
